config,strategy,func,dim,algo,fopt_mean,rank
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,SMCO_R_EVO,27768828.65318396,9
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,SMCO_R,27764812.00991679,10
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,SA,27331490.25,11
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,SignGD,27047836.990695994,12
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,GA,26248513.511948694,13
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,SMCO_BR,25826421.53841371,14
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,SMCO_BR_EVO,25824113.641585406,15
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,ADAM,23710820.008628886,16
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,DEoptim,19070985.766802933,17
current-to-best1bin_Rosenbrock_50,current-to-best1bin,Rosenbrock,50,optimNM,10613361.000867847,18
current-to-best1bin_Rosenbrock_500,current-to-best1bin,Rosenbrock,500,GenSA,404522919.0,1
current-to-best1bin_Rosenbrock_500,current-to-best1bin,Rosenbrock,500,PSO,275462037.0,2
current-to-best1bin_Rosenbrock_500,current-to-best1bin,Rosenbrock,500,SA,269683542.0,3
current-to-best1bin_Rosenbrock_500,current-to-best1bin,Rosenbrock,500,SMCO,243714058.24041504,4
current-to-best1bin_Rosenbrock_500,current-to-best1bin,Rosenbrock,500,SMCO_EVO,243705721.84840137,5
current-to-best1bin_Rosenbrock_500,current-to-best1bin,Rosenbrock,500,SMCO_R_EVO,227000486.48482817,6
current-to-best1bin_Rosenbrock_500,current-to-best1bin,Rosenbrock,500,SMCO_R,226905423.5312902,7
current-to-best1bin_Rosenbrock_500,current-to-best1bin,Rosenbrock,500,SMCO_BR_EVO,198440396.84318468,8
current-to-best1bin_Rosenbrock_500,current-to-best1bin,Rosenbrock,500,SMCO_BR,194451615.14885086,9
current-to-best1bin_Rosenbrock_500,current-to-best1bin,Rosenbrock,500,GA,148048142.29008248,10
current-to-best1bin_Rosenbrock_500,current-to-best1bin,Rosenbrock,500,DEoptim,90626987.21461594,11
current-to-best1bin_Rosenbrock_5000,current-to-best1bin,Rosenbrock,5000,GenSA,4049887419.0,1
current-to-best1bin_Rosenbrock_5000,current-to-best1bin,Rosenbrock,5000,SA,2720911801.5,2
current-to-best1bin_Rosenbrock_5000,current-to-best1bin,Rosenbrock,5000,PSO,2607259441.5,3
current-to-best1bin_Rosenbrock_5000,current-to-best1bin,Rosenbrock,5000,SMCO,1953961917.8469486,4
current-to-best1bin_Rosenbrock_5000,current-to-best1bin,Rosenbrock,5000,SMCO_EVO,1953906656.3506606,5
current-to-best1bin_Rosenbrock_5000,current-to-best1bin,Rosenbrock,5000,SMCO_R_EVO,1767633840.916448,6
current-to-best1bin_Rosenbrock_5000,current-to-best1bin,Rosenbrock,5000,SMCO_R,1699574361.5793362,7
current-to-best1bin_Rosenbrock_5000,current-to-best1bin,Rosenbrock,5000,SMCO_BR_EVO,1529914988.3765254,8
current-to-best1bin_Rosenbrock_5000,current-to-best1bin,Rosenbrock,5000,SMCO_BR,1318276891.8457017,9
current-to-best1bin_Rosenbrock_5000,current-to-best1bin,Rosenbrock,5000,GA,863871393.4097354,10
current-to-best1bin_Rosenbrock_5000,current-to-best1bin,Rosenbrock,5000,DEoptim,703836218.4663241,11
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,GenSA,4.064859420438224e+17,1
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,optimLBFGS,4.064859420438224e+17,2
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,SA,4.064859420438224e+17,3
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,SignGD,4.064859420438224e+17,4
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,GD,4.064859420438224e+17,5
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,SMCO_EVO,3.73893546280408e+17,6
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,BOBYQA,3.7367845082410195e+17,7
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,SMCO,3.726719113127506e+17,8
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,SMCO_R_EVO,3.519512055367801e+17,9
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,SMCO_R,3.5073620183415974e+17,10
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,GA,3.259341240180298e+17,11
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,SMCO_BR_EVO,3.0432878251545683e+17,12
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,SMCO_BR,3.007640369869114e+17,13
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,DEoptim,1.564472855667245e+17,14
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,PSO,1.3786539842246278e+17,15
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,ADAM,8.880945320640266e+16,16
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,SPSA,4.0491194738154456e+16,17
current-to-best1bin_Zakharov_100,current-to-best1bin,Zakharov,100,optimNM,5127426016704594.0,18
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,GenSA,1.020150500726003e+20,1
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,optimLBFGS,1.020150500726003e+20,2
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,SA,1.020150500726003e+20,3
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,SignGD,1.020150500726003e+20,4
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,GD,1.020150500726003e+20,5
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,SMCO_EVO,8.92076331233532e+19,6
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,SMCO,8.905104024024446e+19,7
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,BOBYQA,8.530510366187115e+19,8
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,SMCO_R_EVO,8.182450588926935e+19,9
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,SMCO_R,8.126408086905997e+19,10
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,GA,6.714015930255444e+19,11
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,SMCO_BR_EVO,6.5618726300327985e+19,12
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,SMCO_BR,6.463198018702149e+19,13
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,ADAM,2.076356603334561e+19,14
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,DEoptim,2.0586170592747446e+19,15
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,PSO,1.881315786450292e+19,16
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,SPSA,5.61846952147701e+18,17
current-to-best1bin_Zakharov_200,current-to-best1bin,Zakharov,200,optimNM,8.155673609713709e+17,18
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,GenSA,1651660441036249.5,1
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,optimLBFGS,1651660441036249.5,2
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,SA,1651660441036249.5,3
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,SignGD,1651660441036249.5,4
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,GD,1651660441036249.5,5
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,SMCO_EVO,1547233201559311.5,6
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,SMCO,1544460382804846.5,7
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,GA,1512953031732195.8,8
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,SMCO_R_EVO,1481998819953021.5,9
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,SMCO_R,1472185536847872.8,10
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,SMCO_BR_EVO,1321579327789853.5,11
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,SMCO_BR,1302651618260598.5,12
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,BOBYQA,1150165582894668.5,13
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,DEoptim,1104786159318461.6,14
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,PSO,853915058111519.9,15
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,ADAM,398995567428997.3,16
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,SPSA,371549039166977.9,17
current-to-best1bin_Zakharov_50,current-to-best1bin,Zakharov,50,optimNM,32231142211511.2,18
current-to-best1bin_Zakharov_500,current-to-best1bin,Zakharov,500,GenSA,1.538122607450211e+23,1
current-to-best1bin_Zakharov_500,current-to-best1bin,Zakharov,500,SA,1.538122607450211e+23,2
current-to-best1bin_Zakharov_500,current-to-best1bin,Zakharov,500,SMCO_EVO,1.2564853484884617e+23,3
current-to-best1bin_Zakharov_500,current-to-best1bin,Zakharov,500,SMCO,1.2530257290868337e+23,4
current-to-best1bin_Zakharov_500,current-to-best1bin,Zakharov,500,SMCO_R_EVO,1.098959045083418e+23,5
current-to-best1bin_Zakharov_500,current-to-best1bin,Zakharov,500,SMCO_R,1.0966824087560668e+23,6
current-to-best1bin_Zakharov_500,current-to-best1bin,Zakharov,500,SMCO_BR_EVO,8.054490557151366e+22,7
current-to-best1bin_Zakharov_500,current-to-best1bin,Zakharov,500,SMCO_BR,7.947977905345289e+22,8
current-to-best1bin_Zakharov_500,current-to-best1bin,Zakharov,500,GA,6.343866956064009e+22,9
current-to-best1bin_Zakharov_500,current-to-best1bin,Zakharov,500,DEoptim,1.2943695526983188e+22,10
current-to-best1bin_Zakharov_500,current-to-best1bin,Zakharov,500,PSO,1.2531567661324549e+22,11
best1bin_Ackley_100,best1bin,Ackley,100,GenSA,22.28421293980727,1
best1bin_Ackley_100,best1bin,Ackley,100,SMCO_BR_EVO,22.20076069701455,2
best1bin_Ackley_100,best1bin,Ackley,100,SMCO_R_EVO,22.178202246899524,3
best1bin_Ackley_100,best1bin,Ackley,100,SMCO_EVO,22.14155916807938,4
best1bin_Ackley_100,best1bin,Ackley,100,SA,22.057599567521812,5
best1bin_Ackley_100,best1bin,Ackley,100,SMCO_R,22.038464384055782,6
best1bin_Ackley_100,best1bin,Ackley,100,SMCO_BR,22.034128689829082,7
best1bin_Ackley_100,best1bin,Ackley,100,PSO,22.034127095732682,8
best1bin_Ackley_100,best1bin,Ackley,100,optimLBFGS,21.99607926083114,9
best1bin_Ackley_100,best1bin,Ackley,100,GD,21.996070927635813,10
best1bin_Ackley_100,best1bin,Ackley,100,ADAM,21.995917549968397,11
best1bin_Ackley_100,best1bin,Ackley,100,SignGD,21.9938398998415,12
best1bin_Ackley_100,best1bin,Ackley,100,BOBYQA,21.967177999030817,13
best1bin_Ackley_100,best1bin,Ackley,100,GA,21.747230058586418,14
best1bin_Ackley_100,best1bin,Ackley,100,DEoptim,21.698946113905727,15
best1bin_Ackley_100,best1bin,Ackley,100,optimNM,21.56106255398637,16
best1bin_Ackley_100,best1bin,Ackley,100,SMCO,21.535213676492056,17
best1bin_Ackley_100,best1bin,Ackley,100,SPSA,21.522155498683365,18
best1bin_Ackley_1000,best1bin,Ackley,1000,SMCO_BR_EVO,22.178927202078803,1
best1bin_Ackley_1000,best1bin,Ackley,1000,SMCO_R_EVO,22.167871895335647,2
best1bin_Ackley_1000,best1bin,Ackley,1000,GenSA,22.1311893631594,3
best1bin_Ackley_1000,best1bin,Ackley,1000,SMCO_EVO,22.099389528701984,4
best1bin_Ackley_1000,best1bin,Ackley,1000,SA,21.962780464187713,5
best1bin_Ackley_1000,best1bin,Ackley,1000,SMCO_R,21.949291370787886,6
best1bin_Ackley_1000,best1bin,Ackley,1000,SMCO_BR,21.941297712620617,7
best1bin_Ackley_1000,best1bin,Ackley,1000,PSO,21.78589313424506,8
best1bin_Ackley_1000,best1bin,Ackley,1000,GA,21.469110045827815,9
best1bin_Ackley_1000,best1bin,Ackley,1000,DEoptim,21.402380589659607,10
best1bin_Ackley_1000,best1bin,Ackley,1000,SMCO,21.356747941768013,11
best1bin_Ackley_200,best1bin,Ackley,200,GenSA,22.24978917582616,1
best1bin_Ackley_200,best1bin,Ackley,200,SMCO_BR_EVO,22.201450691782874,2
best1bin_Ackley_200,best1bin,Ackley,200,SMCO_R_EVO,22.160184130811867,3
best1bin_Ackley_200,best1bin,Ackley,200,SMCO_EVO,22.110580184015916,4
best1bin_Ackley_200,best1bin,Ackley,200,SA,22.046525361820606,5
best1bin_Ackley_200,best1bin,Ackley,200,optimLBFGS,21.985023213836577,6
best1bin_Ackley_200,best1bin,Ackley,200,GD,21.98502133493387,7
best1bin_Ackley_200,best1bin,Ackley,200,ADAM,21.984948895509298,8
best1bin_Ackley_200,best1bin,Ackley,200,SignGD,21.98372281301656,9
best1bin_Ackley_200,best1bin,Ackley,200,SMCO_BR,21.972329805821822,10
best1bin_Ackley_200,best1bin,Ackley,200,SMCO_R,21.953281028416217,11
best1bin_Ackley_200,best1bin,Ackley,200,PSO,21.952550274180496,12
best1bin_Ackley_200,best1bin,Ackley,200,BOBYQA,21.814960401591946,13
best1bin_Ackley_200,best1bin,Ackley,200,GA,21.65704026433761,14
best1bin_Ackley_200,best1bin,Ackley,200,DEoptim,21.58458150439275,15
best1bin_Ackley_200,best1bin,Ackley,200,SPSA,21.45946628326309,16
best1bin_Ackley_200,best1bin,Ackley,200,optimNM,21.44036847462342,17
best1bin_Ackley_200,best1bin,Ackley,200,SMCO,21.418222373910474,18
best1bin_Ackley_2000,best1bin,Ackley,2000,SMCO_BR_EVO,22.174916810804092,1
best1bin_Ackley_2000,best1bin,Ackley,2000,SMCO_R_EVO,22.15840880027198,2
best1bin_Ackley_2000,best1bin,Ackley,2000,SMCO_EVO,22.10455869910525,3
best1bin_Ackley_2000,best1bin,Ackley,2000,GenSA,21.940011709686967,4
best1bin_Ackley_2000,best1bin,Ackley,2000,SMCO_BR,21.921569244123116,5
best1bin_Ackley_2000,best1bin,Ackley,2000,SMCO_R,21.90054567102072,6
best1bin_Ackley_2000,best1bin,Ackley,2000,SA,21.892474502729865,7
best1bin_Ackley_2000,best1bin,Ackley,2000,PSO,21.77345900855943,8
best1bin_Ackley_2000,best1bin,Ackley,2000,GA,21.423978267424815,9
best1bin_Ackley_2000,best1bin,Ackley,2000,SMCO,21.412231167680464,10
best1bin_Ackley_2000,best1bin,Ackley,2000,DEoptim,21.363056928357512,11
best1bin_Ackley_3000,best1bin,Ackley,3000,SMCO_BR_EVO,22.169782121666714,1
best1bin_Ackley_3000,best1bin,Ackley,3000,SMCO_R_EVO,22.155912042043262,2
best1bin_Ackley_3000,best1bin,Ackley,3000,SMCO_EVO,22.079895295901025,3
best1bin_Ackley_3000,best1bin,Ackley,3000,SMCO_BR,21.90992625267647,4
best1bin_Ackley_3000,best1bin,Ackley,3000,GenSA,21.905400336903423,5
best1bin_Ackley_3000,best1bin,Ackley,3000,SA,21.864929046117897,6
best1bin_Ackley_3000,best1bin,Ackley,3000,PSO,21.74146523673044,7
best1bin_Ackley_3000,best1bin,Ackley,3000,SMCO_R,21.563667434577347,8
best1bin_Ackley_3000,best1bin,Ackley,3000,SMCO,21.532214189963604,9
best1bin_Ackley_3000,best1bin,Ackley,3000,GA,21.404660691573028,10
best1bin_Ackley_3000,best1bin,Ackley,3000,DEoptim,21.34290122913012,11
best1bin_Ackley_4000,best1bin,Ackley,4000,SMCO_BR_EVO,22.16507421915107,1
best1bin_Ackley_4000,best1bin,Ackley,4000,SMCO_R_EVO,22.118838400144877,2
best1bin_Ackley_4000,best1bin,Ackley,4000,SMCO_EVO,22.089218252554286,3
best1bin_Ackley_4000,best1bin,Ackley,4000,SMCO_BR,21.90941466516003,4
best1bin_Ackley_4000,best1bin,Ackley,4000,GenSA,21.864770869740198,5
best1bin_Ackley_4000,best1bin,Ackley,4000,SA,21.842683492138292,6
best1bin_Ackley_4000,best1bin,Ackley,4000,PSO,21.711805007306616,7
best1bin_Ackley_4000,best1bin,Ackley,4000,SMCO_R,21.696596470859426,8
best1bin_Ackley_4000,best1bin,Ackley,4000,SMCO,21.664995317854874,9
best1bin_Ackley_4000,best1bin,Ackley,4000,GA,21.397228574401577,10
best1bin_Ackley_4000,best1bin,Ackley,4000,DEoptim,21.34122138647738,11
best1bin_Ackley_50,best1bin,Ackley,50,GenSA,22.29973316565109,1
best1bin_Ackley_50,best1bin,Ackley,50,SMCO_BR_EVO,22.210129268347746,2
best1bin_Ackley_50,best1bin,Ackley,50,SMCO_R_EVO,22.198633243846,3
best1bin_Ackley_50,best1bin,Ackley,50,SMCO_EVO,22.162611203958978,4
best1bin_Ackley_50,best1bin,Ackley,50,PSO,22.083613893804547,5
best1bin_Ackley_50,best1bin,Ackley,50,SMCO_R,22.073093951668508,6
best1bin_Ackley_50,best1bin,Ackley,50,SMCO_BR,22.069994570511767,7
best1bin_Ackley_50,best1bin,Ackley,50,SA,22.06548526711626,8
best1bin_Ackley_50,best1bin,Ackley,50,ADAM,22.016121221635125,9
best1bin_Ackley_50,best1bin,Ackley,50,GD,22.016107988046617,10
best1bin_Ackley_50,best1bin,Ackley,50,optimLBFGS,22.015419090037362,11
best1bin_Ackley_50,best1bin,Ackley,50,SignGD,22.01465884255967,12
best1bin_Ackley_50,best1bin,Ackley,50,BOBYQA,22.01231105787293,13
best1bin_Ackley_50,best1bin,Ackley,50,GA,21.873338174265168,14
best1bin_Ackley_50,best1bin,Ackley,50,optimNM,21.83530948980501,15
best1bin_Ackley_50,best1bin,Ackley,50,DEoptim,21.830100224256995,16
best1bin_Ackley_50,best1bin,Ackley,50,SPSA,21.673553842872963,17
best1bin_Ackley_50,best1bin,Ackley,50,SMCO,21.6369962777482,18
best1bin_Ackley_500,best1bin,Ackley,500,SMCO_BR_EVO,22.17619957919172,1
best1bin_Ackley_500,best1bin,Ackley,500,GenSA,22.164634579124705,2
best1bin_Ackley_500,best1bin,Ackley,500,SMCO_R_EVO,22.162918151906574,3
best1bin_Ackley_500,best1bin,Ackley,500,SMCO_EVO,22.096366885358627,4
best1bin_Ackley_500,best1bin,Ackley,500,SA,22.03743132546698,5
best1bin_Ackley_500,best1bin,Ackley,500,SMCO_BR,21.947773314504367,6
best1bin_Ackley_500,best1bin,Ackley,500,SMCO_R,21.94761009790387,7
best1bin_Ackley_500,best1bin,Ackley,500,PSO,21.873543919805268,8
best1bin_Ackley_500,best1bin,Ackley,500,GA,21.534768239986803,9
best1bin_Ackley_500,best1bin,Ackley,500,DEoptim,21.470072283920533,10
best1bin_Ackley_500,best1bin,Ackley,500,SMCO,21.367733334983296,11
best1bin_Ackley_5000,best1bin,Ackley,5000,SMCO_BR_EVO,22.170896217000973,1
best1bin_Ackley_5000,best1bin,Ackley,5000,SMCO_R_EVO,22.131356276340014,2
best1bin_Ackley_5000,best1bin,Ackley,5000,SMCO_EVO,22.099187971841268,3
best1bin_Ackley_5000,best1bin,Ackley,5000,SMCO_BR,21.912597619812423,4
best1bin_Ackley_5000,best1bin,Ackley,5000,GenSA,21.73148729514309,5
best1bin_Ackley_5000,best1bin,Ackley,5000,SMCO_R,21.72570270016472,6
best1bin_Ackley_5000,best1bin,Ackley,5000,PSO,21.721434902688344,7
best1bin_Ackley_5000,best1bin,Ackley,5000,SMCO,21.697044955860562,8
best1bin_Ackley_5000,best1bin,Ackley,5000,SA,21.665474326389205,9
best1bin_Ackley_5000,best1bin,Ackley,5000,GA,21.385606465715362,10
best1bin_Ackley_5000,best1bin,Ackley,5000,DEoptim,21.328332378863344,11
best1bin_Griewank_100,best1bin,Griewank,100,BOBYQA,9001.000000000051,1
best1bin_Griewank_100,best1bin,Griewank,100,GenSA,9001.0,2
best1bin_Griewank_100,best1bin,Griewank,100,SA,9001.0,3
best1bin_Griewank_100,best1bin,Griewank,100,PSO,9001.0,4
best1bin_Griewank_100,best1bin,Griewank,100,SMCO_EVO,8741.07681690497,5
best1bin_Griewank_100,best1bin,Griewank,100,SMCO,8740.096300027286,6
best1bin_Griewank_100,best1bin,Griewank,100,SMCO_R_EVO,8568.602155483677,7
best1bin_Griewank_100,best1bin,Griewank,100,SMCO_R,8565.920689918474,8
best1bin_Griewank_100,best1bin,Griewank,100,SMCO_BR_EVO,8155.948591811583,9
best1bin_Griewank_100,best1bin,Griewank,100,SMCO_BR,8146.543018494601,10
best1bin_Griewank_100,best1bin,Griewank,100,GA,7833.490229109933,11
best1bin_Griewank_100,best1bin,Griewank,100,optimLBFGS,6051.517985300458,12
best1bin_Griewank_100,best1bin,Griewank,100,DEoptim,4549.277577784492,13
best1bin_Griewank_100,best1bin,Griewank,100,GD,4318.531612684141,14
best1bin_Griewank_100,best1bin,Griewank,100,SignGD,3641.5841157428863,15
best1bin_Griewank_100,best1bin,Griewank,100,ADAM,3464.147045545212,16
best1bin_Griewank_100,best1bin,Griewank,100,optimNM,3455.17997108155,17
best1bin_Griewank_100,best1bin,Griewank,100,SPSA,3418.8544324324453,18
best1bin_Griewank_200,best1bin,Griewank,200,BOBYQA,18001.000000000222,1
best1bin_Griewank_200,best1bin,Griewank,200,GenSA,18001.0,2
best1bin_Griewank_200,best1bin,Griewank,200,SA,18001.0,3
best1bin_Griewank_200,best1bin,Griewank,200,PSO,18001.0,4
best1bin_Griewank_200,best1bin,Griewank,200,SMCO,17226.59242376168,5
best1bin_Griewank_200,best1bin,Griewank,200,SMCO_EVO,17224.22871924248,6
best1bin_Griewank_200,best1bin,Griewank,200,SMCO_R,16732.05754060517,7
best1bin_Griewank_200,best1bin,Griewank,200,SMCO_R_EVO,16723.826077770987,8
best1bin_Griewank_200,best1bin,Griewank,200,SMCO_BR_EVO,15606.131335277043,9
best1bin_Griewank_200,best1bin,Griewank,200,SMCO_BR,15582.821648537065,10
best1bin_Griewank_200,best1bin,Griewank,200,GA,13845.086614735043,11
best1bin_Griewank_200,best1bin,Griewank,200,GD,8478.375474099297,12
best1bin_Griewank_200,best1bin,Griewank,200,optimLBFGS,8309.999512656617,13
best1bin_Griewank_200,best1bin,Griewank,200,DEoptim,7992.158239639424,14
best1bin_Griewank_200,best1bin,Griewank,200,SignGD,7180.128094227461,15
best1bin_Griewank_200,best1bin,Griewank,200,ADAM,6823.042271976459,16
best1bin_Griewank_200,best1bin,Griewank,200,optimNM,6748.127292238173,17
best1bin_Griewank_200,best1bin,Griewank,200,SPSA,6734.352114533676,18
best1bin_Griewank_50,best1bin,Griewank,50,BOBYQA,4501.000000000015,1
best1bin_Griewank_50,best1bin,Griewank,50,GenSA,4501.0,2
best1bin_Griewank_50,best1bin,Griewank,50,optimLBFGS,4501.0,3
best1bin_Griewank_50,best1bin,Griewank,50,SA,4501.0,4
best1bin_Griewank_50,best1bin,Griewank,50,PSO,4501.0,5
best1bin_Griewank_50,best1bin,Griewank,50,SMCO,4400.892005055723,6
best1bin_Griewank_50,best1bin,Griewank,50,SMCO_EVO,4400.544985503508,7
best1bin_Griewank_50,best1bin,Griewank,50,SMCO_R,4332.107673411131,8
best1bin_Griewank_50,best1bin,Griewank,50,SMCO_R_EVO,4331.015265778967,9
best1bin_Griewank_50,best1bin,Griewank,50,GA,4252.25924766195,10
best1bin_Griewank_50,best1bin,Griewank,50,SMCO_BR,4161.670565996321,11
best1bin_Griewank_50,best1bin,Griewank,50,SMCO_BR_EVO,4160.607519261438,12
best1bin_Griewank_50,best1bin,Griewank,50,DEoptim,2632.1532453328723,13
best1bin_Griewank_50,best1bin,Griewank,50,GD,2250.8181772810317,14
best1bin_Griewank_50,best1bin,Griewank,50,SignGD,1903.0286013502305,15
best1bin_Griewank_50,best1bin,Griewank,50,optimNM,1893.4620049564303,16
best1bin_Griewank_50,best1bin,Griewank,50,ADAM,1812.4027648920778,17
best1bin_Griewank_50,best1bin,Griewank,50,SPSA,1789.1798974678936,18
best1bin_Rastrigin_100,best1bin,Rastrigin,100,GenSA,4035.329019382616,1
best1bin_Rastrigin_100,best1bin,Rastrigin,100,SA,4034.390922782761,2
best1bin_Rastrigin_100,best1bin,Rastrigin,100,SMCO_R_EVO,3269.6019230890047,3
best1bin_Rastrigin_100,best1bin,Rastrigin,100,SMCO_R,3268.9392456568066,4
best1bin_Rastrigin_100,best1bin,Rastrigin,100,SMCO,3268.5282256722076,5
best1bin_Rastrigin_100,best1bin,Rastrigin,100,SMCO_EVO,3261.576605448482,6
best1bin_Rastrigin_100,best1bin,Rastrigin,100,SMCO_BR_EVO,3261.283891140544,7
best1bin_Rastrigin_100,best1bin,Rastrigin,100,SMCO_BR,3259.31062261035,8
best1bin_Rastrigin_100,best1bin,Rastrigin,100,SPSA,3171.268158473069,9
best1bin_Rastrigin_100,best1bin,Rastrigin,100,PSO,2980.090458833662,10
best1bin_Rastrigin_100,best1bin,Rastrigin,100,ADAM,2957.4168410296193,11
best1bin_Rastrigin_100,best1bin,Rastrigin,100,SignGD,2949.962384618055,12
best1bin_Rastrigin_100,best1bin,Rastrigin,100,GA,2944.8415643089775,13
best1bin_Rastrigin_100,best1bin,Rastrigin,100,GD,2902.6926104235413,14
best1bin_Rastrigin_100,best1bin,Rastrigin,100,optimLBFGS,2896.345516551151,15
best1bin_Rastrigin_100,best1bin,Rastrigin,100,BOBYQA,2883.366582842886,16
best1bin_Rastrigin_100,best1bin,Rastrigin,100,DEoptim,2384.787204249496,17
best1bin_Rastrigin_100,best1bin,Rastrigin,100,optimNM,2115.5027764413167,18
best1bin_Rastrigin_1000,best1bin,Rastrigin,1000,SA,40353.2901937765,1
best1bin_Rastrigin_1000,best1bin,Rastrigin,1000,GenSA,40353.29019371744,2
best1bin_Rastrigin_1000,best1bin,Rastrigin,1000,PSO,29165.330598182743,3
best1bin_Rastrigin_1000,best1bin,Rastrigin,1000,SMCO_R,29138.03230207167,4
best1bin_Rastrigin_1000,best1bin,Rastrigin,1000,SMCO_R_EVO,29138.02210024288,5
best1bin_Rastrigin_1000,best1bin,Rastrigin,1000,SMCO_BR,29126.31025437183,6
best1bin_Rastrigin_1000,best1bin,Rastrigin,1000,SMCO_BR_EVO,29125.55358527581,7
best1bin_Rastrigin_1000,best1bin,Rastrigin,1000,SMCO,29109.966169755517,8
best1bin_Rastrigin_1000,best1bin,Rastrigin,1000,SMCO_EVO,29109.53341967424,9
best1bin_Rastrigin_1000,best1bin,Rastrigin,1000,GA,21059.0835568463,10
best1bin_Rastrigin_1000,best1bin,Rastrigin,1000,DEoptim,19911.698094201394,11
best1bin_Rastrigin_200,best1bin,Rastrigin,200,SA,8070.658038767479,1
best1bin_Rastrigin_200,best1bin,Rastrigin,200,GenSA,8070.658038767295,2
best1bin_Rastrigin_200,best1bin,Rastrigin,200,SPSA,6811.7821526910075,3
best1bin_Rastrigin_200,best1bin,Rastrigin,200,SMCO_R,6344.199934993769,4
best1bin_Rastrigin_200,best1bin,Rastrigin,200,SMCO_R_EVO,6344.197927569635,5
best1bin_Rastrigin_200,best1bin,Rastrigin,200,SMCO,6337.698098507451,6
best1bin_Rastrigin_200,best1bin,Rastrigin,200,SMCO_EVO,6337.65098984277,7
