strategy,func,dim,algo,fopt_mean,time_mean,is_pareto,is_evo
sobol,Zakharov,50,GA,1512953031732195.5,1.17,0,False
sobol,Zakharov,50,SMCO_R,1472185536847872.8,6.33,0,False
sobol,Zakharov,50,SMCO_BR_EVO,1302917253201241.0,7.74,0,True
sobol,Zakharov,50,DEoptim,1104786159318461.4,38.72,0,False
sobol,Zakharov,50,GD,1651660441036249.5,0.06,1,False
sobol,Zakharov,50,PSO,853915058111520.0,0.44,0,False
sobol,Zakharov,50,ADAM,398995567428997.25,8.02,0,False
sobol,Zakharov,500,GenSA,1.538122607450211e+23,80.49,0,False
sobol,Zakharov,500,SMCO_EVO,1.252906110152591e+23,278.76,0,True
sobol,Zakharov,500,SMCO_BR,7.947977905345289e+22,283.37,0,False
sobol,Zakharov,500,SMCO_R_EVO,1.0970032264928557e+23,287.08,0,True
sobol,Zakharov,500,SA,1.538122607450211e+23,31.9,1,False
sobol,Zakharov,500,SMCO,1.2530257290868337e+23,282.59,0,False
sobol,Zakharov,500,GA,6.343866956064009e+22,1.83,1,False
sobol,Zakharov,500,SMCO_R,1.0966824087560668e+23,286.84,0,False
sobol,Zakharov,500,DEoptim,1.2943695526983188e+22,1183.07,0,False
sobol,Zakharov,500,SMCO_BR_EVO,7.951359634206635e+22,280.18,0,True
sobol,Zakharov,500,PSO,1.2531567661324549e+22,0.95,1,False
