label,name,dim,maximize,repetitions,iter_max,n_starts,seed,evolution_strategy,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
SixHumpCamel_2d,SixHumpCamel,2,False,20,300,10,20261828,best1bin,-1.0316284534400781,SMCO_BR_EVO,0.09786918685422279,5.169575719609479e-08,2.3171409346822713e-08,1.0300467370161218e-07,1.3568872683666905e-07,-1.0316284186076259,3.919118593213041e-08
SixHumpCamel_2d,SixHumpCamel,2,False,20,300,10,20261828,best1bin,-1.0316284534400781,SMCO_EVO,0.08771248360571918,6.082322156237946e-07,2.2756573647697564e-07,8.921670345385389e-07,1.8093395699159116e-06,-1.0316280498141113,4.668286140700564e-07
SixHumpCamel_2d,SixHumpCamel,2,False,20,300,10,20261828,best1bin,-1.0316284534400781,SMCO_R,0.08774500850413461,3.351452871906902e-08,1.4589506158735333e-08,7.570178853777423e-08,9.919452400142244e-08,-1.0316284313012833,2.5815078995812175e-08
SixHumpCamel_2d,SixHumpCamel,2,False,20,300,10,20261828,best1bin,-1.0316284534400781,SMCO_R_EVO,0.09053580634936224,3.0733266395646456e-08,1.4656432956172694e-08,8.063563983196077e-08,8.784384284421518e-08,-1.0316284331409604,2.367498106813327e-08
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,best1bin,9.878130558387365,SMCO,0.32653644020028877,0.09992944547920238,0.09240792938282283,0.149541222539382,0.15824633078979783,9.782761545965208,0.03061897491157026
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,best1bin,9.878130558387365,SMCO_BR,0.33016556629736443,0.6367389776832452,0.6444313400322867,0.7356983549369025,0.7492926520280211,9.24686388059496,0.08546410271380622
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,best1bin,9.878130558387365,SMCO_BR_EVO,0.3356381646444788,0.5449852111709534,0.5154893290900349,0.7208551723516365,0.7842248835164786,9.358723396172987,0.16928667754792057
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,best1bin,9.878130558387365,SMCO_EVO,0.3264654910977697,0.08983112325571711,0.08504877033482128,0.12819623445397338,0.13769723076983093,9.795303803318816,0.03567926347774284
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,best1bin,9.878130558387365,SMCO_R,0.32441459020774344,0.2545980401241625,0.2560365168842429,0.3174874262315101,0.3206586781077877,9.62766975492723,0.046899085000237976
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,best1bin,9.878130558387365,SMCO_R_EVO,0.3339135486981831,0.22487510550827178,0.24119610095009136,0.3262688851750006,0.33478453184490103,9.675421203306414,0.09988272302013296
Zakharov_10d,Zakharov,10,False,20,300,10,20261228,best1bin,0.006597011019557856,SMCO,0.9536986330494983,0.03821190483788592,0.030249778412681796,0.06935872554063044,0.08545491036612587,0.03739972192892581,0.023200332846377184
Zakharov_10d,Zakharov,10,False,20,300,10,20261228,best1bin,0.006597011019557856,SMCO_BR,0.9878072560444707,0.06657802888224174,0.04695692951171744,0.09657006185446745,0.14861963839479903,0.06434400904195113,0.03399563670526161
Zakharov_10d,Zakharov,10,False,20,300,10,20261228,best1bin,0.006597011019557856,SMCO_BR_EVO,1.024531631055288,0.05470246166157119,0.04899442378011132,0.0760329938078059,0.09690670501874263,0.05826243683113832,0.018440318742071717
Zakharov_10d,Zakharov,10,False,20,300,10,20261228,best1bin,0.006597011019557856,SMCO_EVO,1.0215563742996892,0.03528187321842982,0.021618029857248762,0.08205429428184963,0.0898843994415003,0.03397716350746384,0.02282975499650381
Zakharov_10d,Zakharov,10,False,20,300,10,20261228,best1bin,0.006597011019557856,SMCO_R,0.9289586999977473,0.025304470279599724,0.020883426328450288,0.04052939062616005,0.04347009004151545,0.030018830926590218,0.00982663236064374
Zakharov_10d,Zakharov,10,False,20,300,10,20261228,best1bin,0.006597011019557856,SMCO_R_EVO,1.0820699445001083,0.02582780952028322,0.023735391949879614,0.034635992088578496,0.04657744246139675,0.03102450642187158,0.008606803489160512
