source,pair,func,dim,rep,base_algo,evo_algo,base_fopt,evo_fopt,winner,rel_improvement_pct,base_time,evo_time,time_ratio
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,50,27,SMCO_R,SMCO_R_EVO,22.07413771836053,22.118944351147796,evo,0.20298248275400907,6.0919458830030635,6.2918277870630845,1.0328108469606903
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,50,28,SMCO_R,SMCO_R_EVO,22.08476030566664,22.120399447782393,evo,0.16137436685969964,6.057517976965755,6.0866097590187564,1.0048025911212521
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,50,29,SMCO_R,SMCO_R_EVO,22.060199076297632,22.10322673562937,evo,0.1950465595660407,5.948657731059939,6.030953667010181,1.0138343706548365
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,0,SMCO_R,SMCO_R_EVO,22.073554446259106,22.14399972370199,evo,0.3191388030160431,9.412109797005542,9.601193723035976,1.0200894305430428
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,1,SMCO_R,SMCO_R_EVO,22.040404846549507,22.130830652644555,evo,0.41027289074140894,9.707625584909692,9.672215686994605,0.9963523626240662
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,2,SMCO_R,SMCO_R_EVO,22.03818750767852,22.144578629701936,evo,0.48275803981769744,9.729898708988912,9.597584572969936,0.9864012833045488
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,3,SMCO_R,SMCO_R_EVO,22.05961418150826,22.156158171926943,evo,0.43765040324056814,9.509735969942994,9.347636173013598,0.9829543325449057
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,4,SMCO_R,SMCO_R_EVO,22.0495309025652,22.205526380803292,evo,0.7074775374016925,9.29587607900612,9.565632541081868,1.0290189391277458
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,5,SMCO_R,SMCO_R_EVO,22.0185932555305,22.166694349369628,evo,0.6726183281573995,10.287203985033557,9.918105889926665,0.9641206594480017
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,6,SMCO_R,SMCO_R_EVO,22.049121536166226,22.148969193525666,evo,0.4528418839529022,9.73337721300777,9.975689885905012,1.0248950253950306
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,7,SMCO_R,SMCO_R_EVO,22.019961254657446,22.1043841464392,evo,0.38339255371714015,9.413503253017552,9.63451552495826,1.023478216982595
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,8,SMCO_R,SMCO_R_EVO,22.03022709571944,22.108823653509482,evo,0.35676689781066456,9.756424737977795,9.488564366940409,0.9725452326819357
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,9,SMCO_R,SMCO_R_EVO,22.060289528936583,22.196225726247913,evo,0.6162031424520642,9.613942977972329,9.680610961047933,1.006934509932954
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,10,SMCO_R,SMCO_R_EVO,22.028513109442226,22.188819629707645,evo,0.7277228357128895,10.77266438503284,9.413459641044028,0.8738283589455137
