strategy,start_fraction,n_starts,algo,func,dim,rep,fopt,time,iterations,seed
rand1bin,4/5,44,SMCO_EVO,Rosenbrock,3000,1,1296405703.092197,2283.9040369370487,344,229981575
rand1bin,4/5,44,SMCO_R_EVO,Rosenbrock,3000,1,1159632689.0916376,2284.2795751770027,344,229981575
rand1bin,4/5,44,SMCO_EVO,Ackley,3000,0,22.12551800635822,11908.903957176022,344,1182358643
rand1bin,2/3,36,SMCO_R_EVO,Ackley,3000,1,22.173851072015715,7794.40199032682,336,1229620669
rand1bin,2/3,36,SMCO_BR_EVO,Ackley,3000,1,22.173536218825056,7512.866051133955,186,1229620669
rand1bin,3/4,41,SMCO_R_EVO,Ackley,3000,1,22.174874253263184,8513.757018148899,341,1229620669
rand1bin,3/4,41,SMCO_BR_EVO,Ackley,3000,1,22.178974192759487,8579.617163243005,191,1229620669
rand1bin,3/4,41,SMCO_EVO,Ackley,3000,1,22.09958282955676,8889.474115191028,341,1229620669
rand1bin,4/5,44,SMCO_EVO,Ackley,3000,1,22.110958346349562,9048.798822132172,344,1229620669
rand1bin,4/5,44,SMCO_BR_EVO,Ackley,3000,1,22.194699666107468,8215.777971348027,194,1229620669
rand1bin,4/5,44,SMCO_R_EVO,Ackley,3000,1,22.174617321402867,8315.076745280996,344,1229620669
rand1bin,1/2,35,SMCO_R_EVO,Rastrigin,5000,1,144108.26407493057,16979.283466869965,335,551607445
rand1bin,1/2,35,SMCO_EVO,Rastrigin,5000,0,144294.50375229004,16988.4809386048,335,645967753
rand1bin,1/2,35,SMCO_BR_EVO,Rastrigin,5000,1,144037.35529557502,18410.588270522887,185,551607445
rand1bin,1/2,35,SMCO_EVO,Rastrigin,5000,1,143967.21917791577,18868.063547973987,335,551607445
rand1bin,1/2,35,SMCO_R_EVO,Rastrigin,5000,0,144421.56725165618,19384.84490314196,335,645967753
rand1bin,1/2,35,SMCO_BR_EVO,Rastrigin,5000,0,144393.6198159138,20680.682956339093,185,645967753
rand1bin,2/3,47,SMCO_R_EVO,Rastrigin,5000,1,143207.79539574205,22829.985541427974,347,551607445
rand1bin,2/3,47,SMCO_EVO,Rastrigin,5000,1,143091.53217295703,22878.113798192004,347,551607445
rand1bin,2/3,47,SMCO_R_EVO,Rastrigin,5000,0,143518.60332976686,22939.28589969105,347,645967753
rand1bin,1/2,35,SMCO_EVO,Ackley,5000,1,22.087852624131504,23574.922342418926,335,971557933
rand1bin,2/3,47,SMCO_EVO,Rastrigin,5000,0,143408.65164098766,23832.25807520491,347,645967753
rand1bin,1/2,35,SMCO_BR_EVO,Ackley,5000,0,22.195516577635125,23907.23811232904,185,985045836
rand1bin,1/2,35,SMCO_BR_EVO,Ackley,5000,1,22.174469408860908,24103.811080757063,185,971557933
rand1bin,1/2,35,SMCO_R_EVO,Ackley,5000,0,22.160072819646256,24500.169213054003,335,985045836
rand1bin,1/2,35,SMCO_EVO,Ackley,5000,0,22.102595820271446,24535.00202736887,335,985045836
rand1bin,1/2,35,SMCO_R_EVO,Ackley,5000,1,22.16573719616084,24712.76361419889,335,971557933
rand1bin,3/4,53,SMCO_EVO,Rastrigin,5000,0,143058.0907963691,25679.311462331098,353,645967753
rand1bin,2/3,47,SMCO_BR_EVO,Rastrigin,5000,1,143162.52747730882,27570.125627473928,197,551607445
rand1bin,1/2,35,SMCO_EVO,Rosenbrock,5000,0,2251321648.555181,4634.147693147883,335,320461448
rand1bin,2/3,47,SMCO_BR_EVO,Rastrigin,5000,0,143490.72843888757,27794.4191876431,197,645967753
rand1bin,3/4,53,SMCO_BR_EVO,Rastrigin,5000,1,142887.1799294655,27988.21604037797,203,551607445
rand1bin,1/2,35,SMCO_R_EVO,Rosenbrock,5000,0,2044963366.006042,4580.449348284164,335,320461448
rand1bin,1/2,35,SMCO_BR_EVO,Rosenbrock,5000,0,1771224261.5916405,5041.068507004064,185,320461448
rand1bin,3/4,53,SMCO_R_EVO,Rastrigin,5000,0,143163.85725717008,29140.500896418,353,645967753
rand1bin,3/4,53,SMCO_R_EVO,Rastrigin,5000,1,142943.107513553,29325.347148786997,353,551607445
rand1bin,3/4,53,SMCO_EVO,Rastrigin,5000,1,142839.90648494358,29456.727642009035,353,551607445
rand1bin,4/5,56,SMCO_EVO,Rastrigin,5000,1,142722.29692066406,29877.68223773688,356,551607445
rand1bin,4/5,56,SMCO_BR_EVO,Rastrigin,5000,0,142988.91817818282,29973.945494415006,206,645967753
rand1bin,4/5,56,SMCO_BR_EVO,Rastrigin,5000,1,142761.34495210255,30063.00960618886,206,551607445
rand1bin,2/3,47,SMCO_BR_EVO,Ackley,5000,0,22.17432008429454,30307.506704911822,197,985045836
rand1bin,2/3,47,SMCO_EVO,Rosenbrock,5000,0,2138972626.982522,6526.0907325199805,347,320461448
rand1bin,4/5,56,SMCO_R_EVO,Rastrigin,5000,1,142816.25067068322,30572.587032790063,356,551607445
rand1bin,2/3,47,SMCO_BR_EVO,Rosenbrock,5000,0,1695953388.0985427,6339.625559797045,197,320461448
rand1bin,2/3,47,SMCO_R_EVO,Rosenbrock,5000,0,1923983776.4104288,6764.111409550998,347,320461448
rand1bin,4/5,56,SMCO_EVO,Rastrigin,5000,0,142949.44627970256,30934.623814919032,356,645967753
rand1bin,4/5,56,SMCO_R_EVO,Rastrigin,5000,0,143082.0036287575,30986.470435140887,356,645967753
rand1bin,3/4,53,SMCO_BR_EVO,Rastrigin,5000,0,143100.79592941466,31114.250935079996,203,645967753
rand1bin,2/3,47,SMCO_EVO,Ackley,5000,0,22.10960515617288,31429.090100459056,347,985045836
rand1bin,3/4,53,SMCO_EVO,Rosenbrock,5000,0,2088689645.1809325,7478.366583517985,353,320461448
rand1bin,1/2,35,SMCO_EVO,Rosenbrock,5000,1,2241331158.8064785,4239.938658789033,335,2051537758
rand1bin,1/2,35,SMCO_R_EVO,Rosenbrock,5000,1,2036071403.8779898,4229.235377941979,335,2051537758
rand1bin,3/4,53,SMCO_BR_EVO,Rosenbrock,5000,0,1674607911.6456652,6750.446769271046,203,320461448
rand1bin,3/4,53,SMCO_R_EVO,Rosenbrock,5000,0,1848257577.159863,7718.124550927896,353,320461448
rand1bin,2/3,47,SMCO_R_EVO,Ackley,5000,0,22.178581621326437,32782.95713764592,347,985045836
rand1bin,2/3,47,SMCO_EVO,Ackley,5000,1,22.114849884410596,32858.83439577813,347,971557933
rand1bin,1/2,35,SMCO_BR_EVO,Rosenbrock,5000,1,1729107087.1106918,4931.502792812884,185,2051537758
rand1bin,3/4,53,SMCO_EVO,Ackley,5000,0,22.08162702180981,34168.221981205046,353,985045836
rand1bin,4/5,56,SMCO_EVO,Rosenbrock,5000,0,2064879815.0423777,7479.483873481862,356,320461448
rand1bin,4/5,56,SMCO_BR_EVO,Rosenbrock,5000,0,1612073495.5574653,7437.73333279416,206,320461448
rand1bin,2/3,47,SMCO_EVO,Rosenbrock,5000,1,2133254597.0733376,6121.313126885099,347,2051537758
rand1bin,2/3,47,SMCO_R_EVO,Rosenbrock,5000,1,1901478340.0679603,5945.1929320239,347,2051537758
rand1bin,4/5,56,SMCO_R_EVO,Rosenbrock,5000,0,1888876905.4900277,7710.0701590650715,356,320461448
rand1bin,3/4,53,SMCO_BR_EVO,Ackley,5000,0,22.188730966820238,35300.671747004846,203,985045836
rand1bin,4/5,56,SMCO_EVO,Rosenbrock,5000,1,2059071130.303399,5278.24925808399,356,2051537758
rand1bin,2/3,47,SMCO_BR_EVO,Rosenbrock,5000,1,1696950372.4568443,6158.187404864002,197,2051537758
rand1bin,3/4,53,SMCO_R_EVO,Ackley,5000,0,22.1748283721879,35926.84319541999,353,985045836
rand1bin,3/4,53,SMCO_R_EVO,Rosenbrock,5000,1,1917051815.0246649,6378.616580328904,353,2051537758
rand1bin,3/4,53,SMCO_EVO,Rosenbrock,5000,1,2082715480.54444,6562.192103458103,353,2051537758
rand1bin,3/4,53,SMCO_BR_EVO,Rosenbrock,5000,1,1647179293.6144228,6432.973065070109,203,2051537758
rand1bin,4/5,56,SMCO_R_EVO,Rosenbrock,5000,1,1867115350.8919237,6493.487915688893,356,2051537758
rand1bin,4/5,56,SMCO_BR_EVO,Ackley,5000,0,22.174275676534602,36946.397674496984,206,985045836
rand1bin,4/5,56,SMCO_R_EVO,Ackley,5000,0,22.182373105661192,36996.25865902589,356,985045836
rand1bin,4/5,56,SMCO_BR_EVO,Rosenbrock,5000,1,1601649592.5806162,6508.7089150198735,206,2051537758
rand1bin,4/5,56,SMCO_EVO,Ackley,5000,0,22.085303829255317,37450.77584283496,356,985045836
rand1bin,2/3,47,SMCO_BR_EVO,Ackley,5000,1,22.175788452196695,24362.534742753953,197,971557933
rand1bin,2/3,47,SMCO_R_EVO,Ackley,5000,1,22.171483034167053,24503.655459946953,347,971557933
rand1bin,3/4,53,SMCO_EVO,Ackley,5000,1,22.075224304869188,26527.831827725982,353,971557933
rand1bin,3/4,53,SMCO_R_EVO,Ackley,5000,1,22.181938179028183,26086.604074493982,353,971557933
rand1bin,3/4,53,SMCO_BR_EVO,Ackley,5000,1,22.177482909612543,26921.00965613802,203,971557933
rand1bin,4/5,56,SMCO_BR_EVO,Ackley,5000,1,22.17613689651454,25616.688578345114,206,971557933
rand1bin,4/5,56,SMCO_R_EVO,Ackley,5000,1,22.15684265027624,25811.253060280113,356,971557933
rand1bin,4/5,56,SMCO_EVO,Ackley,5000,1,22.07606972157624,28331.848044537008,356,971557933
